code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd,dist_coche_min,dist_trns_pub_min,dist_andnd_min
28002956,"CP INF-PRI ""ORTIZ ECHAGÜE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle titulcia 24, 28903, Getafe. ",916017961,916955453,http://www.educa.madrid.org/cp.ortizechague.getafe,cp.ortizechague.getafe@educa.madrid.org,Jornada continua,Getafe,InfI - InfII - Pri,19 min,1 h y 6,3 h y 29,19,66,209
28038197,"CP INF-PRI ""ROSALIA DE CASTRO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"vereda del camuerzo 4, 28905, Getafe. ",916961510,916961510,http://www.educa.madrid.org/cp.rosaliadecastro.getafe,cp.rosaliadecastro.getafe@educa.madrid.org,Jornada continua,Getafe,InfII - Pri,18 min,1 h y 9,4 h y 2,18,69,242
28002981,"CP INF-PRI ""SAGRADO CORAZON""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle guadalajara 2, 28901, Getafe. ",916953007,916963091,http://www.educa.madrid.org/cp.sagradocorazon.getafe,cp.sagradocorazon.getafe@educa.madrid.org,Jornada continua,Getafe,InfII - Pri,18 min,1 h y 3,3 h y 44,18,63,224
28003316,"CP INF-PRI ""SAN JOSE DE CALASANZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle núñez de balboa 10, 28902, Getafe. ",916825502,916016786,http://www.educa.madrid.org/cp.sanjosedecalasanz.getafe,cp.sanjosedecalasanz.getafe@educa.madrid.org,Jornada continua,Getafe,InfII - Pri,19 min,1 h y 3,3 h y 40,19,63,220
28002968,"CP INF-PRI ""SANTA MARGARITA MARIA ALACOQUE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida de las ciudades 19, 28903, Getafe. ",916953023,,http://www.educa.madrid.org/cp.santamargarita.getafe,cp.santamargarita.getafe@educa.madrid.org,Jornada continua,Getafe,InfI - InfII - Pri,18 min,1 h y 8,3 h y 27,18,68,207
28003286,"CP INF-PRI ""SESEÑA Y BENAVENTE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle alemania 1, 28907, Getafe. ",916968315,916843437,http://www.educa.madrid.org/cp.sesena.getafe,cp.sesena.getafe@educa.madrid.org,Jornada continua,Getafe,InfI - InfII - Pri,18 min,1 h y 10,3 h y 10,18,70,190
28067574,"CP INF-PRI ""VICENTE FERRER""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida salvador allende 10, 28907, Getafe. ",914914339,914914602,http://www.educa.madrid.org/cp.vicenteferrer.getafe,cp.vicenteferrer.getafe@educa.madrid.org,Jornada continua,Getafe,InfII - Pri,18 min,1 h y 7,3 h y 20,18,67,200
28076319,"CP EE ""SANTIAGO RAMON Y CAJAL""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida vereda del camuerzo  28905, Getafe. ",606728808/912761397,,http://www.educa.madrid.org/cpee.ramonycajal.getafe,cpee.ramonycajal.getafe@educa.madrid.org,Sin tipo de jornada identificada,Getafe,EDES,18 min,1 h y 13,4 h,18,73,0
28030101,"CEPA ""CASA DE LA CULTURA""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle guadalajara 3, 28901, Getafe. ",916959798/916835990,916960340,http://www.educa.madrid.org/cepa.getafe,cepa.getafe@educa.madrid.org,Sin tipo de jornada identificada,Getafe,FPB - PProf - EPA,18 min,1 h y 3,3 h y 43,18,63,223
28057969,"A. HOSP. ""AULA HOSPITALARIA HOSP. UNIV. DE GETAFE""",AULA HOSPITALARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"carretera de toledo 12,50, 28905, Getafe. ",916839360,9168332742,http://www.educa.madrid.org/ah.hugetafe.getafe,ah.hugetafe.getafe@educa.madrid.org,Sin tipo de jornada identificada,Getafe,,19 min,1 h y 9,3 h y 37,19,69,217
28003304,"IES ""ALARNES""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle toledo 44, 28901, Getafe. ",916814203,916836863,http://www.educa.madrid.org/ies.alarnes.getafe,ies.alarnes.getafe@educa.madrid.org,Jornada continua,Getafe,FPB - FPGM - FPGS,18 min,1 h y 6,3 h y 51,18,66,231
28041411,"IES ""ALTAIR""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"carretera de getafe-leganés s/n, 28904, Getafe. ",916831621,,http://www.educa.madrid.org/ies.altair.getafe,ies.altair.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach,17 min,1 h y 17,3 h y 32,17,77,212
28042061,"IES ""ANTONIO LOPEZ GARCÍA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle de los arquitectos 39, 28903, Getafe. ",916835621,916835580,http://www.educa.madrid.org/ies.antoniolopezgarcia.getafe,ies.antoniolopezgarcia.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach - PProf,16 min,1 h y 8,3 h y 18,16,68,198
28078547,"IES ""ELISA SORIANO FISCHER""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida avda. de méjico 1, 28907, Getafe. ",918868631,,http://www.educa.madrid.org/ies.elisasorianofischer.getafe,ies.elisasorianofischer.getafe@educa.madrid.org,Sin tipo de jornada identificada,Getafe,ESO - Bach,19 min,1 h y 9,3 h y 23,19,69,203
28042632,"IES ""ICARO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"carretera de getafe-leganés s/n, 28905, Getafe. ",916834866/916833801,916833801,http://www.educa.madrid.org/ies.icaro.getafe,ies.icaro.getafe@educa.madrid.org,Jornada continua,Getafe,FPB - PProf - FPGM FPGS,17 min,1 h y 17,3 h y 32,17,77,212
28046261,"IES ""IGNACIO ALDECOA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle saeta s/n, 28909, Getafe. ",919081974,,http://www.educa.madrid.org/ies.ignacioaldecoa.getafe,ies.ignacioaldecoa.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach,13 min,1 h y 33,2 h y 48,13,93,168
28040696,"IES ""JOSÉ HIERRO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida de juan carlos i 9, 28905, Getafe. ",916821213,916810373,http://www.educa.madrid.org/ies.josehierro.getafe,ies.josehierro.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach,21 min,1 h y 13,4 h y 11,21,73,251
28072107,"IES ""LA SENDA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"senda de mafalda 2, 28905, Getafe. ",916810212,916823884,http://www.educa.madrid.org/ies.lasenda.getafe,ies.lasenda.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach,20 min,1 h y 15,4 h y 13,20,75,253
28039827,"IES ""LAGUNA DE JOATZEL""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida vascongadas s/n, 28903, Getafe. ",916832026,916830013,http://www.educa.madrid.org/ies.lagunadejoatzel.getafe,ies.lagunadejoatzel.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach - FPGM FPGS,16 min,1 h y 52,3 h y 20,16,112,200
28074669,"IES ""MENENDEZ PELAYO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida de las ciudades s/n, 28903, Getafe. ",916821511/916821594,,http://www.educa.madrid.org/ies.menendezpelayo.getafe,ies.menendezpelayo.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach,17 min,1 h y 19,3 h y 23,17,79,203
28041615,"IES ""SATAFI""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida de las ciudades 104, 28903, Getafe. ",916830601/916830660,916817173,http://www.educa.madrid.org/ies.satafi.getafe,ies.satafi.getafe@educa.madrid.org,Jornada continua,Getafe,ESO - Bach - FPGM FPGS,14 min,1 h y 29,3 h y 17,14,89,197
28076307,"CP INF-PRI-SEC ""MIGUEL DE CERVANTES""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle de maritornes c/v insula malindrania  28906, Getafe. ",910517794,910517842,http://www.educa.madrid.org/cp.migueldecervantes.getafe,cp.migueldecervantes.getafe@educa.madrid.org,Jornada continua,Getafe,InfII - Pri - ESO,15 min,1 h y 36,3 h y 6,15,96,186
28700647,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA GETAFE""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle montserrat caballé 2, 28903, Getafe. ",916832147,916828209,http://www.educa.madrid.org/eoep.at.getafe,eoep.at.getafe@educa.madrid.org,,Getafe,,17 min,1 h y 5,3 h y 28,17,65,208
28700398,"EOEP GENERAL ""EQUIPO GENERAL GETAFE""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle montserrat caballé 2, 28903, Getafe. ",916832149/916832146,916828209,http://www.educa.madrid.org/eoep.getafe,eoep.getafe@educa.madrid.org,,Getafe,,17 min,1 h y 5,3 h y 28,17,65,208
28003407,"CP INF-PRI ""GARCILASO DE LA VEGA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle fuente de la salud 32, 28971, Griñón. ",918140050,,http://www.educa.madrid.org/cp.garcilaso.grinon,cp.garcilaso.grinon@educa.madrid.org,Jornada continua,Griñón,InfII - Pri,31 min,2 h y 13,7 h,31,133,0
28046315,"IES ""GRIÑON""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"plaza alba 3, 28971, Griñón. ",918141768/918103520,918103065,http://www.educa.madrid.org/ies.grinon.grinon,ies.grinon.grinon@educa.madrid.org,Jornada continua,Griñón,ESO - Bach,29 min,2 h y 20,7 h,29,140,0
28039104,"CP INF-PRI ""CAMPOHERMOSO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle valdehondillo 1, 28970, Humanes de Madrid. ",916040800,916042692,http://www.educa.madrid.org/cp.campohermoso.humanes,cp.campohermoso.humanes@educa.madrid.org,Jornada continua,Humanes de Madrid,InfI - InfII - Pri,28 min,2 h y 4,6 h,28,124,0
28003493,"CP INF-PRI ""HERMANOS TORA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle del conde 3, 28970, Humanes de Madrid. ",916040273,916040538,http://www.educa.madrid.org/cp.hermanostora.humanes,cp.hermanostora.humanes@educa.madrid.org,Jornada continua,Humanes de Madrid,InfII - Pri,28 min,2 h y 2,6 h,28,122,0
28062114,"CP INF-PRI ""PEDRO BRIMONIS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle isla conejera s/n, 28970, Humanes de Madrid. ",914980701,916048294,http://www.educa.madrid.org/cp.pedrobrimonis.humanes,cp.pedrobrimonis.humanes@educa.madrid.org,Jornada continua,Humanes de Madrid,InfII - Pri,29 min,2 h y 2,6 h,29,122,0
28035482,"CP INF-PRI ""SANTO DOMINGO DE GUZMAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle de severo ochoa 4, 28970, Humanes de Madrid. ",916041026/916041026,916048278,http://www.educa.madrid.org/cp.santodomingo.humanes,cp.santodomingo.humanes@educa.madrid.org,Jornada continua,Humanes de Madrid,InfII - Pri,26 min,1 h y 57,6 h,26,117,0
28045441,"CEPA ""MANCOMUNIDAD DEL SUROESTE""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle de la macarena (edificio cidee) 3, 28970, Humanes de Madrid. ",918103818,911911281,http://www.educa.madrid.org/cepa.mancomunidadsuroeste.grinon,cepa.mancomunidadsuroeste.grinon@educa.madrid.org,Sin tipo de jornada identificada,Humanes de Madrid,PProf - EPA,28 min,2 h y 1,6 h,28,121,0
28069391,"IES ""FERNANDO FERNAN GOMEZ""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle valdehondillo 8, 28970, Humanes de Madrid. ",916048205,914981062,http://www.educa.madrid.org/ies.fernangomez.humanes,ies.fernangomez.humanes@educa.madrid.org,Jornada continua,Humanes de Madrid,ESO - Bach,28 min,2 h y 4,6 h,28,124,0
28047538,"EEI ""EL CUCO""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle maestro 10, 28914, Leganés. ",916801409,916801409,http://www.educa.madrid.org/eei.elcuco.leganes,eei.elcuco.leganes@educa.madrid.org,Jornada continua,Leganés,InfI,18 min,1 h y 7,3 h y 20,18,67,200
28043831,"EEI ""LOPE DE VEGA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle lope de vega 8, 28912, Leganés. ",916931782/628248437,916931782,http://www.educa.madrid.org/eei.lopedevega.leganes,eei.lopedevega.leganes@educa.madrid.org,Jornada continua,Leganés,InfI,20 min,57 min,3 h y 37,20,57,217
28003857,"CP INF-PRI ""ABEN HAZAM""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle bureba 22, 28915, Leganés. ",916888944,916888944,http://www.educa.madrid.org/cp.abenhazam.leganes,cp.abenhazam.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,19 min,1 h y 11,3 h y 16,19,71,196
28038276,"CP INF-PRI ""ANDRES SEGOVIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida europa 1, 28915, Leganés. ",916870128/689121779,916861729,http://www.educa.madrid.org/cp.andressegovia.leganes,cp.andressegovia.leganes@educa.madrid.org,Jornada partida,Leganés,InfII - Pri,18 min,1 h y 17,3 h y 10,18,77,190
28069212,"CP INF-PRI ""ANGEL GONZALEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle humanes de madrid 12, 28914, Leganés. ",916485884/649676480,916486532,http://www.educa.madrid.org/cp.angelgonzalez.leganes,cp.angelgonzalez.leganes@educa.madrid.org,Jornada partida,Leganés,InfI - InfII - Pri,21 min,1 h y 42,4 h y 24,21,102,264
28030381,"CP INF-PRI ""ANTONIO MACHADO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida de la reina sofía 42, 28919, Leganés. ",916881997/916881997,,http://www.educa.madrid.org/cp.machado.leganes,cp.machado.leganes@educa.madrid.org,Jornada partida,Leganés,InfII - Pri,17 min,1 h y 6,3 h y 4,17,66,184
28003501,"CP INF-PRI ""CALDERON DE LA BARCA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle río duero 24, 28913, Leganés. ",914810294,916850961,http://www.educa.madrid.org/cp.calderondelabarca.leganes,cp.calderondelabarca.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,17 min,1 h y 3,3 h y 34,17,63,214
28035494,"CP INF-PRI ""CARMEN CONDE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle pedro patiño 3, 28914, Leganés. ",916887595/608066578,916887595,http://www.educa.madrid.org/cp.carmenconde.leganes,cp.carmenconde.leganes@educa.madrid.org,Jornada partida,Leganés,InfII - Pri,18 min,1 h y 3,3 h y 24,18,63,204
28033825,"CP INF-PRI ""CONCEPCION ARENAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida doctor fleming 5, 28912, Leganés. ",916946516/660634149,916932835,http://www.educa.madrid.org/cp.concepcionarenal.leganes,cp.concepcionarenal.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,19 min,58 min,3 h y 37,19,58,217
28073008,"CP INF-PRI ""CONSTITUCION DE 1812""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"Colegio Público Constitución de 1812, Av. de Valladolid, 8, 28914 Leganés, Madrid",912640023/696866701,912640009,http://www.educa.madrid.org/cp.constitucionde1812.leganes,cp.constitucionde1812.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,17 min,1 h y 17,3 h y 29,17,77,209
28030393,"CP INF-PRI ""FEDERICO GARCIA LORCA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle dinamarca 11, 28916, Leganés. ",916882114/682053399,,http://www.educa.madrid.org/cp.garcialorca.leganes,cp.garcialorca.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,16 min,1 h y 13,3 h y 2,16,73,182
28028830,"CP INF-PRI ""FRANCISCO DE QUEVEDO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"camino de los frailes 6, 28914, Leganés. ",916948222,916939224,http://www.educa.madrid.org/cp.quevedo.leganes,cp.quevedo.leganes@educa.madrid.org,Jornada partida,Leganés,InfII - Pri,20 min,1 h y 3,3 h y 48,20,63,228
28078584,"CP INF-PRI ""GABRIELA MORREALE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"Colegio Público Gabriela Morreale, C. Londres, 2, 28918 Leganés, Madrid",686141887/913834394,917031997,http://www.educa.madrid.org/cp.gabrielamorreale.leganes,cp.gabrielamorreale.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,18 min,1 h y 23,3 h y 38,18,83,218
28031041,"CP INF-PRI ""GERARDO DIEGO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"paseo de la ermita 19, 28918, Leganés. ",916807724/916850060,916807724,http://www.educa.madrid.org/cp.gerardodiego.leganes,cp.gerardodiego.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,16 min,1 h y 1,3 h y 30,16,61,210
28033722,"CP INF-PRI ""GINER DE LOS RIOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle elvas 9, 28917, Leganés. ",916115712/916118067,,http://www.educa.madrid.org/cp.ginerdelosrios.leganes,cp.ginerdelosrios.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,15 min,1 h y 20,3 h y 20,15,80,200
28003778,"CP INF-PRI ""GONZALO DE BERCEO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle san bernardo 13, 28917, Leganés. ",916125100/658896428,,http://www.educa.madrid.org/cp.gonzalodeberceo.leganes,cp.gonzalodeberceo.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,14 min,1 h y 14,3 h y 19,14,74,199
28045153,"CP INF-PRI ""JACINTO BENAVENTE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle adolfo marsillach 3, 28914, Leganés. ",916860723/669454091,917031777,http://www.educa.madrid.org/cp.jacintobenavente.leganes,cp.jacintobenavente.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,17 min,56 min,3 h y 24,17,56,204
28038252,"CP INF-PRI ""JOAN MIRO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle de la ingeniería 2, 28914, Leganés. ",916807662,916806924,http://www.educa.madrid.org/cp.joanmiro.leganes,cp.joanmiro.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,16 min,1 h y 4,3 h y 33,16,64,213
28031464,"CP INF-PRI ""JOSE MARIA DE PEREDA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle moraña 27, 28915, Leganés. ",916886052/916883392,916886052,http://www.educa.madrid.org/cp.pereda.leganes,cp.pereda.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,18 min,1 h y 3,3 h y 21,18,63,201
28046391,"CP INF-PRI ""JUAN DE AUSTRIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida universidad 28, 28911, Leganés. ",916804450,916804450,http://www.educa.madrid.org/cp.juandeaustria.leganes,cp.juandeaustria.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,18 min,58 min,3 h y 35,18,58,215
28037636,"CP INF-PRI ""LEON FELIPE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida de la mancha 1-A, 28915, Leganés. ",916865476,916865476,http://www.educa.madrid.org/cp.leonfelipe.leganes,cp.leonfelipe.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,17 min,1 h,3 h y 25,17,0,205
28003523,"CP INF-PRI ""LEPANTO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle río manzanares 37, 28913, Leganés. ",916935485,912749986,http://www.educa.madrid.org/cp.lepanto.leganes,cp.lepanto.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,18 min,1 h y 6,3 h y 37,18,66,217
28028842,"CP INF-PRI ""LOPE DE VEGA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida de los pinos 4, 28914, Leganés. ",916941570,,http://www.educa.madrid.org/cp.lopedevega.leganes,cp.lopedevega.leganes@educa.madrid.org,Jornada continua,Leganés,InfI - InfII - Pri,22 min,1 h y 5,3 h y 50,22,65,230
28031038,"CP INF-PRI ""LUIS DE GONGORA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle yugoslavia 10, 28916, Leganés. ",916860920/691425350,916868113,http://www.educa.madrid.org/cp.gongora.leganes,cp.gongora.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,16 min,1 h y 21,3 h,16,81,0
28063842,"CP INF-PRI ""MANUEL VAZQUEZ MONTALBAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle alcalde francisco moreno menéndez 7, 28914, Leganés. ",916485817,916485817,http://www.educa.madrid.org/cp.manuelvazquezmontalban.leganes,cp.manuelvazquezmontalban.leganes@educa.madrid.org,Jornada partida,Leganés,InfII - Pri,22 min,1 h y 24,4 h y 10,22,84,250
28003535,"CP INF-PRI ""MARQUES DE LEGANES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle pizarro 4, 28911, Leganés. ",916939114/650608556,916894703,http://www.educa.madrid.org/cp.marquesdeleganes.leganes,cp.marquesdeleganes.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,18 min,56 min,3 h y 38,18,56,218
28003833,"CP INF-PRI ""MIGUEL DE CERVANTES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle aragón 19, 28914, Leganés. ",916936034,916936034,http://www.educa.madrid.org/cp.cervantes.leganes,cp.cervantes.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,20 min,1 h y 19,3 h y 54,20,79,234
28038288,"CP INF-PRI ""MIGUEL DELIBES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle maestro 9, 28914, Leganés. ",916879409/916881898,916850243,http://www.educa.madrid.org/cp.delibes.leganes,cp.delibes.leganes@educa.madrid.org,Jornada partida,Leganés,InfII - Pri,18 min,1 h y 6,3 h y 22,18,66,202
28033813,"CP INF-PRI ""MIGUEL HERNANDEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida europa 8, 28916, Leganés. ",912282428,916866206,http://www.educa.madrid.org/cp.miguelhernandez.leganes,cp.miguelhernandez.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,17 min,1 h y 11,3 h y 8,17,71,188
28003845,"CP INF-PRI ""ORTEGA Y GASSET""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"calle rioja 76, 28915, Leganés. ",916871153,916861604,http://www.educa.madrid.org/cp.ortegaygasset.leganes,cp.ortegaygasset.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,18 min,1 h y 5,3 h y 21,18,65,201
28028209,"CP INF-PRI ""PARDO BAZAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida europa 12, 28916, Leganés. ",916880980,916880980,http://www.educa.madrid.org/cp.pardobazan.leganes,cp.pardobazan.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,17 min,1 h y 7,3 h y 10,17,67,190
28028210,"CP INF-PRI ""PEREZ GALDOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida europa 14, 28916, Leganés. ",916876730,916807208,http://www.educa.madrid.org/cp.perezgaldos.leganes,cp.perezgaldos.leganes@educa.madrid.org,Jornada continua,Leganés,InfII - Pri,17 min,1 h y 6,3 h y 8,17,66,188
28028222,"CP INF-PRI ""PIO BAROJA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Sur,"avenida europa 10, 28916, Leganés. ",916878687,916878687,http://www.educa.madrid.org/cp.piobaroja.leganes,cp.piobaroja.leganes@educa.madrid.org,Jornada partida,Leganés,InfII - Pri,17 min,1 h y 9,3 h y 8,17,69,188
