code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd
28024290,"IES ""VEGA DEL JARAMA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de irún 18, 28830, San Fernando de Henares. ",916711104/916739507,916693092,http://www.educa.madrid.org/ies.vegadeljarama.sanfernando,ies.vegadeljarama.sanfernando@educa.madrid.org,Jornada continua,San Fernando de Henares,ESO - Bach - FPB,,,
28050434,"CP INF-PRI ""CLARA CAMPOAMOR""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"camino de valdemoro 11, 28330, San Martín de la Vega. ",918093069/626980110,918087155,http://www.educa.madrid.org/cp.claracampoamor.sanmartindelavega,cp.claracampoamor.sanmartindelavega@educa.madrid.org,Jornada continua,San Martín de la Vega,InfII - Pri,,,
28045475,"CP INF-PRI ""JORGE GUILLEN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de nuestra señora de la vega 6, 28330, San Martín de la Vega. ",918946372,918958635,http://www.educa.madrid.org/cp.jorgeguillen.sanmartindelavega,cp.jorgeguillen.sanmartindelavega@educa.madrid.org,Jornada continua,San Martín de la Vega,InfII - Pri,,,
28035688,"CP INF-PRI ""LOS CERROS CHICOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle san cristóbal 2, 28330, San Martín de la Vega. ",918946023,918946023,http://www.educa.madrid.org/cp.loscerroschicos.sanmartindelavega,cp.loscerroschicos.sanmartindelavega@educa.madrid.org,Jornada continua,San Martín de la Vega,InfII - Pri,,,
28024484,"CP INF-PRI ""SAN MARCOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida abogados de atocha 16, 28330, San Martín de la Vega. ",918945492,918945492,http://www.educa.madrid.org/cp.sanmarcos.sanmartindelavega,cp.sanmarcos.sanmartindelavega@educa.madrid.org,Jornada continua,San Martín de la Vega,InfI - InfII - Pri,,,
28045669,"CEPA ""SAN MARTIN DE LA VEGA""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle del maestro rodrigo 2, 28330, San Martín de la Vega. ",918947366/918497317,918947200,http://www.educa.madrid.org/cepa.sanmartindelavega,cepa.sanmartindelavega@educa.madrid.org,Sin tipo de jornada identificada,San Martín de la Vega,PProf - EPA,,,
28044768,"IES ""ANSELMO LORENZO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida abogados de atocha 4, 28330, San Martín de la Vega. ",918087800,918958064,http://www.educa.madrid.org/ies.anselmolorenzo.sanmartindelavega,ies.anselmolorenzo.sanmartindelavega@educa.madrid.org,Jornada continua,San Martín de la Vega,ESO - Bach - FPB FPGM - FPGS,,,
28044801,"CP INF-PRI ""C.R.A. AMIGOS DE LA PAZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle sartenilla s/n, 28818, Santorcaz. ",639742022/679631385,,http://www.educa.madrid.org/cra.amigosdelapaz.santorcaz,cra.amigosdelapaz.santorcaz@educa.madrid.org,Jornada continua,Santorcaz,InfII - Pri,,,
28063921,"CP INF-PRI ""LOS SANTOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida del quemado s/n, 28817, Santos de la Humosa, Los. ",918848215,918848215,http://www.educa.madrid.org/cp.lossantos.santosdelahumosa,cp.lossantos.santosdelahumosa@educa.madrid.org,Jornada continua,"Santos de la Humosa, Los",InfII - Pri,,,
28049626,"CP INF-PRI ""SERRACINES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle romeral 15, 28815, Fresno de Torote. ",918791800/682830041,918791800,http://www.educa.madrid.org/cp.serracines.fresno,cp.serracines.fresno@educa.madrid.org,Jornada continua,Fresno de Torote,InfII - Pri,,,
28037752,"CP INF-PRI ""ANDRES SEGOVIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle circunvalación 10, 28850, Torrejón de Ardoz. ",916565434,916784135,http://www.educa.madrid.org/cp.andressegovia.torrejondeardoz,cp.andressegovia.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28031531,"CP INF-PRI ""ANTONIO MACHADO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle plata s/n, 28850, Torrejón de Ardoz. ",916768492,916769638,http://www.educa.madrid.org/cp.machado.torrejondeardoz,cp.machado.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28070721,"CP INF-PRI ""BEETHOVEN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle montserrat roig 8, 28850, Torrejón de Ardoz. ",914885016,914886550,http://www.educa.madrid.org/cp.beethoven.torrejondeardoz,cp.beethoven.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28024861,"CP INF-PRI ""EL BUEN GOBERNADOR""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida constitución 9, 28850, Torrejón de Ardoz. ",916751372/916751850,916751372,http://www.educa.madrid.org/cp.elbuengobernado.torrejondeardoz,cp.elbuengobernado.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28024873,"CP INF-PRI ""GABRIEL Y GALAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle ronda poniente 5, 28850, Torrejón de Ardoz. ",916756360/916755478,916756360,http://www.educa.madrid.org/cp.gabrielygalan.torrejondeardoz,cp.gabrielygalan.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfI - InfII - Pri,,,
28035895,"CP INF-PRI ""GINER DE LOS RIOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle álamo 6, 28850, Torrejón de Ardoz. ",916564952,916780879,http://www.educa.madrid.org/cp.ginerdelosrios.torrejondeardoz,cp.ginerdelosrios.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28036191,"CP INF-PRI ""JAIME VERA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle brasil s/n, 28850, Torrejón de Ardoz. ",916560470,916780153,http://www.educa.madrid.org/cp.jaimevera.torrejondeardoz,cp.jaimevera.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28040891,"CP INF-PRI ""JOAQUIN BLUME""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle joaquín blume s/n, 28850, Torrejón de Ardoz. ",916566733/606631119,916566533,http://www.educa.madrid.org/cp.joaquinblume.torrejondeardoz,cp.joaquinblume.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28028945,"CP INF-PRI ""JUAN RAMON JIMENEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle juan ramón jiménez 8, 28850, Torrejón de Ardoz. ",916762811,916762811,http://www.educa.madrid.org/cp.juanramonjimenez.torrejondeardoz,cp.juanramonjimenez.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfI - InfII - Pri,,,
28024976,"CP INF-PRI ""LA GAVIOTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle cristal 2, 28850, Torrejón de Ardoz. ",916754039,916757843,http://www.educa.madrid.org/cp.lagaviota.torrejondeardoz,cp.lagaviota.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfI - InfII - Pri,,,
28050392,"CP INF-PRI ""LA ZARZUELA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle almagro s/n, 28850, Torrejón de Ardoz. ",916778043,916762805,http://www.educa.madrid.org/cp.lazarzuela.torrejondeardoz,cp.lazarzuela.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28024964,"CP INF-PRI ""MIGUEL DE CERVANTES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida madrid 15, 28850, Torrejón de Ardoz. ",916750442,916561620,http://www.educa.madrid.org/cp.cervantes.torrejondeardoz,cp.cervantes.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28033898,"CP INF-PRI ""MIGUEL HERNANDEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle magdalena s/n, 28850, Torrejón de Ardoz. ",916565678,916770116,http://www.educa.madrid.org/cp.miguelhernandez.torrejondeardoz,cp.miguelhernandez.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28034076,"CP INF-PRI ""PINOCHO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle turín 13, 28850, Torrejón de Ardoz. ",916562564,916768652,http://www.educa.madrid.org/cp.pinocho.torrejondeardoz,cp.pinocho.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28039177,"CP INF-PRI ""RAMON CARANDE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle londres 44, 28850, Torrejón de Ardoz. ",916763633/606465525,916777779,http://www.educa.madrid.org/cp.ramoncarande.torrejondeardoz,cp.ramoncarande.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28028271,"CP INF-PRI ""RAMON Y CAJAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"poligono fronteras s/n, 28850, Torrejón de Ardoz. ",916762761/916762854,916563522,http://www.educa.madrid.org/cp.ramonycajal.torrejondeardoz,cp.ramonycajal.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28037764,"CP INF-PRI ""SEIS DE DICIEMBRE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida virgen de loreto 38, 28850, Torrejón de Ardoz. ",916560363,916769086,http://www.educa.madrid.org/cp.seisdediciembre.torrejondeardoz,cp.seisdediciembre.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28026596,"CP INF-PRI ""SEVERO OCHOA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle londres 7, 28850, Torrejón de Ardoz. ",916765011,916761050,http://www.educa.madrid.org/cp.severoochoa.torrejondeardoz,cp.severoochoa.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28041809,"CP INF-PRI ""UNO DE MAYO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle budapest 2, 28850, Torrejón de Ardoz. ",916770068,916566511,http://www.educa.madrid.org/cp.unodemayo.torrejondeardoz,cp.unodemayo.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28026602,"CP INF-PRI ""VICENTE ALEIXANDRE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle silicio 25, 28850, Torrejón de Ardoz. ",916763011,,http://www.educa.madrid.org/cp.vicentealeixand.torrejondeardoz,cp.vicentealeixand.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,InfII - Pri,,,
28080487,"CP EE ""IKER CASILLAS""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle almagro, esquina avda.de la constitución s/n, 28850, Torrejón de Ardoz. ",918467590/648942796,,http://www.educa.madrid.org/cpee.ikercasillas.torrejondeardoz,cpee.ikercasillas.torrejondeardoz@educa.madrid.org,Sin tipo de jornada identificada,Torrejón de Ardoz,EDES,,,
28045359,"CEPA ""EL BUEN GOBERNADOR""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle san fernando s/n, 28850, Torrejón de Ardoz. ",916780048,,http://www.educa.madrid.org/cepa.torrejondeardoz,cepa.torrejondeardoz@educa.madrid.org,Sin tipo de jornada identificada,Torrejón de Ardoz,PProf - EPA,,,
28025014,"IES ""ISAAC PERAL""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle plata 78, 28850, Torrejón de Ardoz. ",916756936,916563524,http://www.educa.madrid.org/ies.isaacperal.torrejondeardoz,ies.isaacperal.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,ESO - Bach - FPB FPGM - FPGS,,,
28025026,"IES ""LAS VEREDILLAS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle lisboa 53, 28850, Torrejón de Ardoz. ",916753049,916753198,http://www.educa.madrid.org/ies.lasveredillas.torrejondeardoz,ies.lasveredillas.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,ESO - Bach,,,
28030228,"IES ""LEON FELIPE""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle san fernando s/n, 28850, Torrejón de Ardoz. ",916768112,916765566,http://www.educa.madrid.org/ies.leonfelipe.torrejondeardoz,ies.leonfelipe.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,ESO - Bach - FPB PProf - FPGM - FPGS,,,
28040027,"IES ""LUIS DE GONGORA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle río s/n, 28850, Torrejón de Ardoz. ",916487638,916568738,http://www.educa.madrid.org/ies.gongora.torrejondeardoz,ies.gongora.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,ESO - Bach,,,
28041500,"IES ""PALAS ATENEA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle arrope s/n, 28850, Torrejón de Ardoz. ",916772915/916772915,916774898,http://www.educa.madrid.org/ies.palasatenea.torrejondeardoz,ies.palasatenea.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,ESO - Bach,,,
28042681,"IES ""VALLE INCLAN""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle juncal 14, 28850, Torrejón de Ardoz. ",916773057/916773297,916774289,http://www.educa.madrid.org/ies.valleinclan.torrejondeardoz,ies.valleinclan.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,ESO - Bach - FPB FPGM - FPGS,,,
28037077,"IES ""VICTORIA KENT""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle plata 85, 28850, Torrejón de Ardoz. ",916560079/916560203,916773835,http://www.educa.madrid.org/ies.victoriakent.torrejondeardoz,ies.victoriakent.torrejondeardoz@educa.madrid.org,Jornada continua,Torrejón de Ardoz,ESO - Bach - PProf,,,
28700350,"EOEP GENERAL ""EQUIPO GENERAL TORREJON DE ARDOZ""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida constitución 9, 28850, Torrejón de Ardoz. ",916565381,916779989,http://www.educa.madrid.org/eoep.torrejondeardoz,eoep.torrejondeardoz@educa.madrid.org,,Torrejón de Ardoz,,,,
28025208,"CP INF-PRI ""NUESTRA SEÑORA DEL ROSARIO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle paraísos s/n, 28813, Torres de la Alameda. ",918858494,,http://www.educa.madrid.org/cp.rosario.torres,cp.rosario.torres@educa.madrid.org,Jornada continua,Torres de la Alameda,InfII - Pri,,,
28044562,"CEPA ""TORRES DE LA ALAMEDA""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de la amapola 6, 28813, Torres de la Alameda. ",918858178,,http://www.educa.madrid.org/cepa.torresdelaalameda,cepa.torresdelaalameda@educa.madrid.org,Sin tipo de jornada identificada,Torres de la Alameda,PProf - EPA,,,
28045773,"IES ""SENDA GALIANA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle palmeras 10, 28813, Torres de la Alameda. ",918858820,918858436,http://www.educa.madrid.org/ies.sendagaliana.torres,ies.sendagaliana.torres@educa.madrid.org,Jornada continua,Torres de la Alameda,ESO - Bach - FPB FPGM,,,
28025233,"CP INF-PRI ""ANGEL CASTRO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle silo s/n, 28816, Valdeavero. ",918864343,918864343,http://www.educa.madrid.org/cp.angelcastro.valdeavero,cp.angelcastro.valdeavero@educa.madrid.org,Jornada continua,Valdeavero,InfII - Pri,,,
28025415,"CP INF-PRI-SEC ""MIGUEL DE CERVANTES""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Este,"calle miguel cervantes 4, 28511, Valdilecha. ",918738437,918738660,http://www.educa.madrid.org/cp.cervantes.valdilecha,cp.cervantes.valdilecha@educa.madrid.org,Jornada continua,Valdilecha,InfII - Pri - ESO,,,
28063957,"CP INF-PRI ""FRANCISCO TOMAS Y VALIENTE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle paulonia 2, 28891, Velilla de San Antonio. ",916608619,916608824,http://www.educa.madrid.org/cp.tomasyvaliente.velilla,cp.tomasyvaliente.velilla@educa.madrid.org,Jornada continua,Velilla de San Antonio,InfI - InfII - Pri,,,
28025440,"CP INF-PRI ""VALDEMERA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle san antonio 6, 28891, Velilla de San Antonio. ",916608806/916608006,916608006,http://www.educa.madrid.org/cp.valdemera.velilla,cp.valdemera.velilla@educa.madrid.org,Jornada continua,Velilla de San Antonio,InfII - Pri,,,
28057209,"IES ""ANA MARIA MATUTE""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle olivar 14, 28891, Velilla de San Antonio. ",916608987,916551596,http://www.educa.madrid.org/ies.anammatute.velilla,ies.anammatute.velilla@educa.madrid.org,Jornada continua,Velilla de San Antonio,ESO - Bach,,,
28025476,"CP INF-PRI ""CONCEPCION GARCIA ROBLES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de los colegios 2, 28360, Villaconejos. ",918938368/918938853,918939283,http://www.educa.madrid.org/cp.concepciongarcia.villaconejos,cp.concepciongarcia.villaconejos@educa.madrid.org,Jornada continua,Villaconejos,InfII - Pri,,,
28025506,"CP INF-PRI ""GREGORIO CANELLA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle valdeláguila s/n, 28810, Villalbilla. ",918846397/627635091,918846397,http://www.educa.madrid.org/cp.gregoriocanella.villalbilla,cp.gregoriocanella.villalbilla@educa.madrid.org,Jornada continua,Villalbilla,InfII - Pri,,,
28050379,"CP INF-PRI ""PEÑAS ALBAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle portugal s/n, 28819, Villalbilla. ",918792234/696607991,,http://www.educa.madrid.org/cp.penasalbas.villalbilla,cp.penasalbas.villalbilla@educa.madrid.org,Jornada continua,Villalbilla,InfII - Pri,,,
28058718,"CP INF-PRI ""SALVADOR DALI""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle salvador dalí 8, 28810, Villalbilla. ",918793416,918793416,http://www.educa.madrid.org/cp.salvadordali.villalbilla,cp.salvadordali.villalbilla@educa.madrid.org,Jornada continua,Villalbilla,InfII - Pri,,,
28060397,"IES ""DON PELAYO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle joaquín sorolla s/n, 28810, Villalbilla. ",918793960,,http://www.educa.madrid.org/ies.donpelayo.villalbilla,ies.donpelayo.villalbilla@educa.madrid.org,Jornada continua,Villalbilla,ESO - Bach,,,
28025634,"CP INF-PRI ""NUESTRA SEÑORA DE LA VICTORIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle del viso 15, 28590, Villarejo de Salvanés. ",918744643/630793896,918744643,http://www.educa.madrid.org/cp.victorias.villarejo,cp.victorias.villarejo@educa.madrid.org,Jornada continua,Villarejo de Salvanés,InfII - Pri,,,
28044574,"CEPA ""VILLAREJO DE SALVANES""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle constitucion 8, 28590, Villarejo de Salvanés. ",918742470,918743507,http://www.educa.madrid.org/cepa.villarejodesalvanes,cepa.villarejodesalvanes@educa.madrid.org,Sin tipo de jornada identificada,Villarejo de Salvanés,PProf - EPA,,,
28025658,"IES ""NUESTRA SEÑORA DE LA VICTORIA DE LEPANTO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"calle de luis de requesens 1, 28590, Villarejo de Salvanés. ",918744170,918742096,http://www.educa.madrid.org/ies.victoria.villarejo,ies.victoria.villarejo@educa.madrid.org,Jornada continua,Villarejo de Salvanés,FPB - FPGM - FPGS,,,
28045049,"IES ""VILLAREJO DE SALVANÉS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Este,"avenida de santa elena s/n, 28590, Villarejo de Salvanés. ",918744960,918742210,http://www.educa.madrid.org/ies.villarejo,ies.villarejo@educa.madrid.org,Jornada continua,Villarejo de Salvanés,ESO - Bach - Idiom,,,
28025373,"CP INF-PRI ""RAMON LINACERO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de alcalá (alalpardo) 27, 28130, Valdeolmos-Alalpardo. ",916202318/916202644,,http://www.educa.madrid.org/cp.ramonlinacero.alalpardo,cp.ramonlinacero.alalpardo@educa.madrid.org,Jornada partida,Valdeolmos-Alalpardo,InfII - Pri,,,
28000601,"CP INF-PRI ""ANTONIO MACHADO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de miraflores 59, 28100, Alcobendas. ",916526807/916512538,916639504,http://www.educa.madrid.org/cp.machado.alcobendas,cp.machado.alcobendas@educa.madrid.org,Jornada continua,Alcobendas,InfII - Pri,,,
28060233,"CP INF-PRI ""BACHILLER ALONSO LOPEZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle francisco largo caballero s/n, 28100, Alcobendas. ",916618157,916612505,http://www.educa.madrid.org/cp.bachilleralonsolopez.alcobendas,cp.bachilleralonsolopez.alcobendas@educa.madrid.org,Jornada partida,Alcobendas,InfII - Pri,,,
28033655,"CP INF-PRI ""CASTILLA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"plaza de castilla 4, 28100, Alcobendas. ",916530448/660736003,912296976,http://www.educa.madrid.org/cp.castilla.alcobendas,cp.castilla.alcobendas@educa.madrid.org,Jornada continua,Alcobendas,InfII - Pri,,,
28000765,"CP INF-PRI ""DAOIZ Y VELARDE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida de valdelaparra 92, 28108, Alcobendas. ",916616095/699989845,,http://www.educa.madrid.org/cp.daoizyvelarde.alcobendas,cp.daoizyvelarde.alcobendas@educa.madrid.org,Jornada continua,Alcobendas,InfII - Pri,,,
28028775,"CP INF-PRI ""EMILIO CASADO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del doctor casimiro morcillo 51, 28100, Alcobendas. ",916618407,916619572,http://www.educa.madrid.org/cp.emiliocasado.alcobendas,cp.emiliocasado.alcobendas@educa.madrid.org,Jornada partida,Alcobendas,InfII - Pri,,,
28000595,"CP INF-PRI ""FEDERICO GARCIA LORCA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle del marqués de la valdavia 91, 28100, Alcobendas. ",916624593/916624089,916624084,http://www.educa.madrid.org/cp.garcialorca.alcobendas,cp.garcialorca.alcobendas@educa.madrid.org,Jornada partida,Alcobendas,InfII - Pri,,,
28026638,"CP INF-PRI ""GABRIEL Y GALAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"avenida olímpica 16, 28108, Alcobendas. ",916528965,916538017,http://www.educa.madrid.org/cp.gabrielygalan.alcobendas,cp.gabrielygalan.alcobendas@educa.madrid.org,Jornada partida,Alcobendas,InfI - InfII - Pri,,,
28037508,"CP INF-PRI ""LUIS BUÑUEL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Norte,"calle de jaén 73, 28100, Alcobendas. ",916512323,916638652,http://www.educa.madrid.org/cp.luisbunuel.alcobendas,cp.luisbunuel.alcobendas@educa.madrid.org,Jornada continua,Alcobendas,InfII - Pri,,,
